,Region,dVCR,VCR,UCR,loc
0,6795038,903104.0,0.000269286304196,0.186005830904,"(40.079245283018864, 116.58640093786636)"
1,8180783,828104.0,0.000516209211912,0.321185617104,"(39.904492362982928, 116.42051582649474)"
2,9077097,1292086.0,0.000901481631969,0.417103984451,"(39.895507637017069, 116.31324736225089)"
3,6795037,628157.0,0.0010887846192,0.479689018465,"(40.078796046720576, 116.58640093786636)"
4,8249328,411983.0,0.0012116291415,0.534402332362,"(39.892362982929022, 116.41230949589684)"
5,7754664,495767.0,0.00135945626127,0.576967930029,"(39.907637017070975, 116.47151230949591)"
6,9067300,655906.0,0.00155503340702,0.613605442177,"(39.895058400718774, 116.31441969519344)"
7,7891864,377597.0,0.0016676247593,0.643148688047,"(39.932794249775384, 116.45509964830012)"
8,8621568,356879.0,0.00177403844693,0.669290573372,"(39.888769092542674, 116.36776084407973)"
9,8180784,571463.0,0.0019444364955,0.692031098154,"(39.904941599281223, 116.42051582649474)"
10,9062405,480707.0,0.00208777304526,0.712244897959,"(39.896406109613658, 116.31500586166472)"
11,6795035,605200.0,0.00226823074592,0.72944606414,"(40.077897574123988, 116.58640093786636)"
12,8802907,412802.0,0.0023913194765,0.745578231293,"(39.939532794249772, 116.34607268464245)"
13,8185723,315583.0,0.00248541957985,0.759183673469,"(39.92336028751123, 116.41992966002346)"
14,8180782,700599.0,0.00269432322266,0.771137026239,"(39.904043126684634, 116.42051582649474)"
15,8078004,386001.0,0.00280942046806,0.78231292517,"(39.939982030548066, 116.43282532239157)"
16,8528505,332153.0,0.00290846139114,0.792808551992,"(39.888319856244387, 116.37889800703401)"
17,7989586,1609159.0,0.00338827820069,0.802623906706,"(39.82587601078167, 116.44337631887457)"
18,9072199,466792.0,0.00352746559495,0.81195335277,"(39.895507637017069, 116.31383352872216)"
19,6829325,520148.0,0.00368256260765,0.820602526725,"(40.079694519317158, 116.58229777256741)"
20,8621591,339429.0,0.00378377307837,0.828571428571,"(39.89910152740341, 116.36776084407973)"
21,7891773,322961.0,0.00388007314357,0.835762876579,"(39.891913746630728, 116.45509964830012)"
22,9096866,231885.0,0.00394921629281,0.841788143829,"(39.975022461814916, 116.31090269636577)"
23,8641291,283074.0,0.00403362290741,0.84732750243,"(39.94761904761905, 116.36541617819461)"
24,8249326,306285.0,0.00412495054596,0.85267249757,"(39.891464510332433, 116.41230949589684)"
25,9150595,454876.0,0.00426058484379,0.857531584062,"(39.90808625336927, 116.30445486518171)"
26,6995836,288221.0,0.00434652618375,0.862001943635,"(40.070260557053011, 116.56236811254396)"
27,8205459,296348.0,0.00443489082135,0.866180758017,"(39.988050314465404, 116.41758499413834)"
28,8778409,284613.0,0.00451975633284,0.869970845481,"(39.93593890386343, 116.34900351699883)"
29,7891841,297028.0,0.00460832373191,0.873275024295,"(39.922461814914641, 116.45509964830012)"
30,8641292,364893.0,0.004717127023,0.87657920311,"(39.948068283917337, 116.36541617819461)"
31,9062406,321077.0,0.00481286531969,0.879786200194,"(39.896855345911945, 116.31500586166472)"
32,9160391,239348.0,0.00488423377596,0.882798833819,"(39.90808625336927, 116.30328253223917)"
33,8175883,1866816.0,0.00544087839414,0.885519922255,"(39.90359389038634, 116.421101992966)"
34,8254393,207867.0,0.00550285988929,0.88804664723,"(39.967385444743933, 116.41172332942556)"
35,9106464,248039.0,0.00557681981595,0.890476190476,"(39.886073674752922, 116.30973036342321)"
36,8508841,147267.0,0.00562073168674,0.892808551992,"(39.855974842767296, 116.38124267291911)"
37,7984926,302937.0,0.00571106102327,0.894946550049,"(39.932794249775384, 116.44396248534585)"
38,9072198,494592.0,0.00585853778316,0.896987366375,"(39.895058400718774, 116.31383352872216)"
39,6848910,461894.0,0.00599626469854,0.898931000972,"(40.076549865229111, 116.5799531066823)"
40,8768558,238474.0,0.0060673725467,0.900874635569,"(39.911230907457323, 116.35017584994139)"
41,7754662,413443.0,0.00619065240978,0.902623906706,"(39.906738544474393, 116.47151230949591)"
42,9028212,250407.0,0.00626531842341,0.904373177843,"(39.938185085354895, 116.31910902696366)"
43,8063272,326834.0,0.00636277333441,0.90602526725,"(39.922911051212935, 116.4345838218054)"
44,7886933,238784.0,0.00643397361795,0.907482993197,"(39.917969451931718, 116.4556858147714)"
45,8195475,564386.0,0.00660226145643,0.908940719145,"(39.90359389038634, 116.4187573270809)"
46,9106684,219815.0,0.00666780558972,0.910398445092,"(39.984905660377358, 116.30973036342321)"
47,6839100,443659.0,0.00680009521797,0.91166180758,"(40.070260557053011, 116.58112543962486)"
48,7989585,1316623.0,0.00719268404682,0.912925170068,"(39.825426774483375, 116.44337631887457)"
49,8342612,162143.0,0.00724103162276,0.914188532556,"(39.992093441150047, 116.40117233294256)"
50,7754695,255262.0,0.00731714529359,0.915354713314,"(39.921563342318059, 116.47151230949591)"
51,8533427,192726.0,0.00737461206626,0.916520894072,"(39.89910152740341, 116.37831184056273)"
52,9459160,66706.0,0.00739450236927,0.91768707483,"(39.904043126684634, 116.26752637749121)"
53,8308120,228193.0,0.00746254464304,0.918756073858,"(39.899550763701704, 116.40527549824151)"
54,7891832,177977.0,0.00751561357925,0.919727891156,"(39.918418688230005, 116.45509964830012)"
55,8631495,176169.0,0.00756814340851,0.920699708455,"(39.94761904761905, 116.36658851113717)"
56,8773487,181043.0,0.00762212656036,0.921671525753,"(39.9251572327044, 116.34958968347011)"
57,8778399,358961.0,0.00772916105588,0.922643343052,"(39.931446540880501, 116.34900351699883)"
58,8651130,241579.0,0.00780119474865,0.92351797862,"(39.966936208445638, 116.36424384525206)"
59,8832178,55179.0,0.00781764794671,0.924392614189,"(39.886972147349503, 116.34255568581477)"
60,6795036,346213.0,0.00792088126119,0.925170068027,"(40.078346810422282, 116.58640093786636)"
61,6829314,381185.0,0.00803454247835,0.925947521866,"(40.074752920035941, 116.58229777256741)"
62,7979788,485325.0,0.00817925601697,0.926724975705,"(39.824977538185081, 116.44454865181712)"
63,8112227,135996.0,0.00821980711654,0.927502429543,"(39.911680143755611, 116.42872215709262)"
64,8538301,367649.0,0.00832943218791,0.928279883382,"(39.888319856244387, 116.37772567409145)"
65,8969408,23276.0,0.00833637259346,0.929057337221,"(39.925606469002695, 116.326143024619)"
66,6834223,251792.0,0.00841145158448,0.929737609329,"(40.079694519317158, 116.58171160609614)"
67,7955592,191732.0,0.0084686219676,0.930417881438,"(39.957053009883197, 116.44747948417351)"
68,8117229,139966.0,0.00851035683629,0.931098153547,"(39.958400718778073, 116.42813599062134)"
69,8572684,228592.0,0.00857851808333,0.931778425656,"(39.931895777178795, 116.37362250879251)"
70,9155502,151761.0,0.00862376996884,0.932458697765,"(39.912129380053905, 116.30386869871045)"
71,7186155,26463.0,0.00863166066965,0.933041788144,"(39.7544474393531, 116.53950762016413)"
72,7886904,154983.0,0.00867787328668,0.933624878523,"(39.904941599281223, 116.4556858147714)"
73,8313037,99579.0,0.00870756561545,0.934207968902,"(39.90808625336927, 116.40468933177023)"
74,8803056,164635.0,0.00875665625251,0.934791059281,"(40.006469002695418, 116.34607268464245)"
75,8964510,20968.0,0.00876290846181,0.93537414966,"(39.925606469002695, 116.32672919109028)"
76,6971348,1802120.0,0.009300262116,0.935860058309,"(40.071159029649593, 116.56529894490036)"
77,7886964,326183.0,0.00939752291272,0.936345966958,"(39.931895777178795, 116.4556858147714)"
78,7901550,193550.0,0.00945523538457,0.936831875607,"(39.883378256963162, 116.45392731535756)"
79,8259306,358877.0,0.00956224483309,0.937317784257,"(39.974123989218327, 116.41113716295429)"
80,8513737,102589.0,0.00959283467951,0.937803692906,"(39.855076370170707, 116.38065650644783)"
81,8636357,177367.0,0.00964572172675,0.938289601555,"(39.931446540880501, 116.36600234466589)"
82,9028213,114084.0,0.00967973913641,0.938775510204,"(39.93863432165319, 116.31910902696366)"
83,9282850,72197.0,0.00970126673822,0.939261418853,"(39.912129380053905, 116.28862837045722)"
84,6108900,2383.0,0.00970197729787,0.939650145773,"(39.891464510332433, 116.66846424384526)"
85,6829292,306736.0,0.00979343941497,0.940038872692,"(40.064869721473492, 116.58229777256741)"
86,7798712,204720.0,0.009854482542,0.940427599611,"(39.892362982929022, 116.4662368112544)"
87,7926119,57181.0,0.00987153269366,0.940816326531,"(39.9188679245283, 116.45099648300118)"
88,7980003,222246.0,0.00993780169918,0.94120505345,"(39.921563342318059, 116.44454865181712)"
89,8298697,84480.0,0.00996299182897,0.941593780369,"(40.067115902964957, 116.40644783118407)"
90,8303544,26801.0,0.00997098331416,0.941982507289,"(40.044204851752021, 116.40586166471279)"
91,8386294,134073.0,0.0100109610162,0.942371234208,"(39.81239892183288, 116.39589683470106)"
92,8450130,146571.0,0.0100546653547,0.942759961127,"(39.885175202156333, 116.38827667057446)"
93,8597154,119143.0,0.01009019125,0.943148688047,"(39.922911051212935, 116.37069167643611)"
94,9067460,99161.0,0.0101197589401,0.943537414966,"(39.966936208445638, 116.31441969519344)"
95,9150588,165622.0,0.0101691438795,0.943926141885,"(39.904941599281223, 116.30445486518171)"
96,9155551,92878.0,0.0101968381133,0.944314868805,"(39.93414195867026, 116.30386869871045)"
97,9204482,43689.0,0.010209865239,0.944703595724,"(39.912129380053905, 116.29800703399766)"
98,2524128,88840.0,0.0102363554276,0.944995140914,"(40.144833782569627, 117.09753810082064)"
99,6089325,4065.0,0.0102375675237,0.945286686103,"(39.89910152740341, 116.67080890973037)"
100,6892918,63137.0,0.0102563936272,0.945578231293,"(40.043306379155432, 116.57467760844081)"
101,7215889,18305.0,0.0102618517869,0.945869776482,"(39.90988319856244, 116.53599062133647)"
102,7465913,359114.0,0.0103689319037,0.946161321672,"(40.011410601976635, 116.50609613130129)"
103,7549078,1234263.0,0.0107369627414,0.946452866861,"(39.966037735849056, 116.49613130128957)"
104,7867497,147171.0,0.0107808459871,0.946744412051,"(39.988050314465404, 116.45803048065652)"
105,7891769,100907.0,0.0108109342971,0.94703595724,"(39.890116801437557, 116.45509964830012)"
106,8136763,126080.0,0.0108485286574,0.94732750243,"(39.932345013477089, 116.42579132473622)"
107,8254243,237634.0,0.0109193860356,0.947619047619,"(39.899999999999999, 116.41172332942556)"
108,8259140,57299.0,0.0109364713723,0.947910592809,"(39.899550763701704, 116.41113716295429)"
109,8523607,203862.0,0.0109972586621,0.948202137998,"(39.888319856244387, 116.37948417350528)"
110,8611771,184236.0,0.0110521938982,0.948493683188,"(39.888319856244387, 116.36893317702229)"
111,8768565,136022.0,0.0110927527505,0.948785228377,"(39.91437556154537, 116.35017584994139)"
112,8773476,134327.0,0.0111328061899,0.949076773567,"(39.920215633423176, 116.34958968347011)"
113,8783627,5516.0,0.0111344509432,0.949368318756,"(40.079694519317158, 116.34841735052755)"
114,9008510,93011.0,0.0111621848348,0.949659863946,"(39.888769092542674, 116.32145369284878)"
115,9052600,80322.0,0.0111861351379,0.949951409135,"(39.892362982929022, 116.31617819460728)"
116,9052607,458666.0,0.0113228995327,0.950242954325,"(39.895507637017069, 116.31617819460728)"
117,9444517,88118.0,0.0113491744363,0.950534499514,"(39.926954177897571, 116.26928487690505)"
118,1226200,1620.0,0.0113496574856,0.950728862974,"(40.163701707097935, 117.25287221570926)"
119,2592679,17676.0,0.0113549280909,0.950923226433,"(40.13539982030548, 117.08933177022274)"
120,4581835,1234.0,0.0113552960433,0.951117589893,"(40.390566037735844, 116.85134818288394)"
121,6211776,5325.0,0.0113568838445,0.951311953353,"(39.899550763701704, 116.65615474794842)"
122,6260158,11502.0,0.011360313495,0.951506316812,"(39.63090745732255, 116.65029308323564)"
123,6481017,863.0,0.0113605708231,0.951700680272,"(39.832614555256065, 116.62391559202814)"
124,6795034,273708.0,0.0114421846968,0.951895043732,"(40.077448337825693, 116.58640093786636)"
125,6834198,261776.0,0.0115202407031,0.952089407191,"(40.068463611859833, 116.58171160609614)"
126,6848909,471802.0,0.0116609219723,0.952283770651,"(40.076100628930817, 116.5799531066823)"
127,6961552,1419218.0,0.0120841024366,0.952478134111,"(40.071159029649593, 116.56647127784291)"
128,6961554,1240476.0,0.0124539858581,0.95267249757,"(40.072057502246182, 116.56647127784291)"
129,6966451,1127415.0,0.0127901569067,0.95286686103,"(40.071608265947887, 116.56588511137164)"
130,6971350,1172311.0,0.0131397149826,0.95306122449,"(40.072057502246182, 116.56529894490036)"
131,6976246,1301935.0,0.0135279241638,0.953255587949,"(40.071159029649593, 116.56471277842908)"
132,7084015,373079.0,0.0136391683451,0.953449951409,"(40.076999101527399, 116.55181711606097)"
133,7172064,36179.0,0.0136499561494,0.953644314869,"(40.025336927223719, 116.54126611957797)"
134,7205767,18338.0,0.0136554241489,0.953838678328,"(39.763432165318953, 116.53716295427903)"
135,7348149,105478.0,0.0136868754334,0.954033041788,"(39.91617250673854, 116.52016412661196)"
136,7475707,1688503.0,0.0141903509273,0.954227405248,"(40.010512129380054, 116.50492379835875)"
137,7637263,24364.0,0.0141976157512,0.954421768707,"(39.975471698113203, 116.48558030480658)"
138,7656881,155765.0,0.0142440615439,0.954616132167,"(39.987151841868823, 116.48323563892146)"
139,7686073,138233.0,0.0142852796691,0.954810495627,"(39.89910152740341, 116.47971864009379)"
140,7725430,116676.0,0.0143200699577,0.955004859086,"(39.976819407008087, 116.47502930832357)"
141,7798802,306374.0,0.0144114241342,0.955199222546,"(39.932794249775384, 116.4662368112544)"
142,7842773,52566.0,0.0144270981915,0.955393586006,"(39.882929020664868, 116.4609613130129)"
143,7842875,46352.0,0.0144409193669,0.955587949466,"(39.928751123090741, 116.4609613130129)"
144,7891900,173533.0,0.0144926631973,0.955782312925,"(39.948966756513926, 116.45509964830012)"
145,7926251,47496.0,0.014506825489,0.955976676385,"(39.978167115902963, 116.45099648300118)"
146,7931107,82558.0,0.0145314425195,0.956171039845,"(39.959299191374662, 116.4504103165299)"
147,7945723,104419.0,0.0145625780328,0.956365403304,"(39.924258760107818, 116.44865181711607)"
148,7950770,10666.0,0.0145657584059,0.956559766764,"(39.991194968553458, 116.44806565064479)"
149,7974890,169377.0,0.014616263006,0.956754130224,"(39.824977538185081, 116.44513481828839)"
150,8014378,206325.0,0.0146777847097,0.956948493683,"(39.961545372866127, 116.44044548651817)"
151,8082719,139948.0,0.0147195142112,0.957142857143,"(39.857771787960466, 116.43223915592029)"
152,8082961,170919.0,0.0147704786027,0.957337220603,"(39.966486972147351, 116.43223915592029)"
153,8102557,248954.0,0.0148447113628,0.957531584062,"(39.968283917340521, 116.42989449003518)"
154,8180781,1344479.0,0.0152456062553,0.957725947522,"(39.90359389038634, 116.42051582649474)"
155,8190647,121994.0,0.0152819822578,0.957920310982,"(39.935040431266842, 116.41934349355218)"
156,8224776,256271.0,0.0153583967909,0.958114674441,"(39.864510332434861, 116.41524032825323)"
157,8234614,271454.0,0.0154393385699,0.958309037901,"(39.883378256963162, 116.41406799531067)"
158,8234656,32696.0,0.0154490878181,0.958503401361,"(39.902246181491464, 116.41406799531067)"
159,8264392,19529.0,0.0154549109483,0.95869776482,"(40.058580413297392, 116.41055099648301)"
160,8337622,119185.0,0.0154904493671,0.95889212828,"(39.950763701707096, 116.40175849941384)"
161,8400995,172291.0,0.0155418228597,0.95908649174,"(39.815543575920934, 116.39413833528722)"
162,8675574,124342.0,0.0155788989856,0.959280855199,"(39.946271338724166, 116.36131301289566)"
163,8695045,22558.0,0.0155856252989,0.959475218659,"(39.891913746630728, 116.35896834701056)"
164,8699870,85002.0,0.015610971078,0.959669582119,"(39.859119496855342, 116.35838218053928)"
165,8753921,62093.0,0.015629485883,0.959863945578,"(39.936837376460019, 116.35193434935522)"
166,8773506,93373.0,0.0156573277153,0.960058309038,"(39.933692722371966, 116.34958968347011)"
167,8866888,6722.0,0.015659332072,0.960252672498,"(40.077448337825693, 116.33845252051583)"
168,8876357,69110.0,0.0156799391964,0.960447035957,"(39.930548068283919, 116.33728018757327)"
169,8920454,82991.0,0.0157046853382,0.960641399417,"(39.937286612758307, 116.33200468933178)"
170,8949382,5752.0,0.0157064004616,0.960835762877,"(39.730637915543575, 116.3284876905041)"
171,9072231,159231.0,0.0157538797414,0.961030126336,"(39.90988319856244, 116.31383352872216)"
172,9140716,53268.0,0.0157697631201,0.961224489796,"(39.870799640610961, 116.30562719812427)"
173,9194847,97637.0,0.015798876386,0.961418853256,"(39.984456424079063, 116.29917936694022)"
174,9199723,20304.0,0.0158049306047,0.961613216715,"(39.974573225516622, 116.29859320046894)"
175,9390630,8974.0,0.0158076064597,0.961807580175,"(39.922911051212935, 116.27573270808911)"
176,9606000,33499.0,0.0158175951452,0.962001943635,"(39.859119496855342, 116.24994138335288)"
177,9743152,107796.0,0.0158497376077,0.962196307094,"(39.862713387241691, 116.2335287221571)"
178,10482629,8545.0,0.015852285544,0.962390670554,"(39.808355795148245, 116.14501758499415)"
179,10830727,231005.0,0.0159211662961,0.962585034014,"(39.961096136567832, 116.10339976553341)"
180,11853786,188552.0,0.0159773884712,0.962779397473,"(39.681221922731353, 115.98089097303635)"
181,11919211,735.0,0.0159776076325,0.962973760933,"(40.467834681042227, 115.97327080890973)"
182,692397,300.0,0.0159776970861,0.963070942663,"(40.199191374663073, 117.31676436107855)"
183,810398,19.0,0.0159777027515,0.963168124393,"(40.400898472596587, 117.30269636576789)"
184,971568,14.0,0.015977706926,0.963265306122,"(40.192452830188678, 117.28335287221572)"
185,1035216,14.0,0.0159777111005,0.963362487852,"(40.180772686433059, 117.27573270808911)"
186,1256612,1099.0,0.0159780387988,0.963459669582,"(40.623719676549861, 117.2493552168816)"
187,1486779,3942.0,0.0159792142189,0.963556851312,"(40.606199460916443, 117.22180539273154)"
188,1490663,139354.0,0.0160207666023,0.963654033042,"(40.15067385444744, 117.22121922626026)"
189,1520043,1556.0,0.0160212305682,0.963751214772,"(40.147079964061092, 117.2177022274326)"
190,1534727,14.0,0.0160212347427,0.963848396501,"(40.142587601078162, 117.21594372801876)"
191,1559221,316.0,0.0160213289671,0.963945578231,"(40.14438454627134, 117.21301289566237)"
192,1696496,11516.0,0.0160247627921,0.964042759961,"(40.203234501347708, 117.1966002344666)"
193,1701886,14.0,0.0160247669666,0.964139941691,"(40.424258760107818, 117.19601406799532)"
194,1829683,205.0,0.0160248280932,0.964237123421,"(40.625965858041326, 117.18077373974209)"
195,1838375,511.0,0.0160249804625,0.964334305151,"(40.130008984725961, 117.17960140679953)"
196,2004987,3767.0,0.0160261037014,0.96443148688,"(40.165947888589393, 117.15967174677608)"
197,2122533,14.0,0.0160261078759,0.96452866861,"(40.163252470799641, 117.14560375146542)"
